PurchaseID,CustomerID,ProductID,PurchaseDate,PurchaseStatus,PurchaseAmount
651,593,27,28-10-2022,Refunded,664.08
652,906,36,29-06-2021,Paid,362.09
653,752,9,22-05-2022,Pending,739.67
654,146,19,28-09-2023,Refunded,99.26
655,410,11,11-04-2021,Pending,450.45
656,451,14,15-06-2024,Shipped,400.51
657,111,32,25-04-2022,Shipped,855.65
658,239,49,11-09-2019,Pending,80.38
659,11,48,16-03-2021,Shipped,621.15
660,649,20,03-10-2023,Pending,416.66
661,859,26,08-04-2021,Refunded,541.56
662,696,22,12-11-2019,Failed,321.14
663,239,22,03-10-2022,Pending,183.9
664,441,22,11-01-2021,Failed,128.25
665,802,3,14-11-2023,Pending,248.34
666,785,41,11-02-2021,Pending,453.08
667,305,41,26-05-2020,Shipped,75.47
668,462,20,14-12-2023,Failed,170.12
669,24,24,17-03-2021,Shipped,961.83
670,140,13,21-12-2021,Shipped,87.07
671,688,47,07-02-2022,Failed,163.36
672,220,19,08-06-2021,Shipped,712.77
673,72,5,14-01-2022,Shipped,287.72
674,273,8,14-01-2021,Failed,29.82
675,535,24,17-12-2020,Refunded,696.04
676,162,50,04-10-2022,Refunded,845.96
677,659,18,17-12-2023,Failed,447.71
678,196,43,01-07-2022,Paid,851.47
679,193,33,19-07-2023,Shipped,120.42
680,31,13,23-04-2021,Pending,182.91
681,307,42,22-06-2020,Paid,851.53
682,177,4,10-11-2021,Failed,257.71
683,455,21,20-11-2020,Failed,492.13
684,497,38,27-06-2022,Pending,105.31
685,56,50,28-03-2024,Pending,214.9
686,9,19,13-03-2020,Paid,684.08
687,189,42,04-06-2024,Pending,385.04
688,47,30,13-03-2021,Paid,938.47
689,252,39,20-05-2022,Pending,704.51
690,611,30,30-11-2021,Failed,126.51
691,282,16,04-05-2022,Failed,492.63
692,260,6,29-04-2020,Paid,39.09
693,620,48,22-08-2021,Paid,222.88
694,375,3,23-02-2022,Paid,616.67
695,845,10,24-03-2022,Paid,640.95
696,766,11,08-06-2022,Shipped,987.95
697,371,14,06-11-2023,Paid,969.36
698,935,26,25-05-2023,Failed,865.46
699,273,32,20-12-2020,Pending,537.75
700,439,25,08-04-2021,Shipped,944.72
701,624,31,04-09-2023,Failed,443.07
702,405,41,02-05-2021,Paid,498.59
703,57,21,26-05-2024,Paid,149.83
704,744,36,19-09-2020,Refunded,71.46
705,345,30,14-10-2023,Failed,513.13
706,415,18,29-07-2023,Failed,832.6
707,695,39,15-12-2021,Pending,912.59
708,457,14,01-02-2024,Paid,579.89
709,516,3,28-04-2020,Paid,924.26
710,381,25,08-11-2020,Refunded,477.82
711,594,27,22-07-2022,Pending,268.27
712,169,45,30-11-2021,Paid,977.33
713,343,24,05-05-2020,Refunded,315.18
714,79,38,25-09-2023,Shipped,963.35
715,460,4,02-10-2019,Shipped,356.46
716,934,28,12-07-2021,Pending,606.29
717,445,20,12-01-2022,Failed,504.9
718,679,9,12-06-2021,Paid,734.6
719,194,50,29-04-2022,Refunded,515.28
720,168,20,29-04-2022,Failed,471.37
721,620,25,10-07-2021,Failed,202.38
722,294,18,22-08-2022,Pending,359.27
723,840,32,25-08-2023,Pending,677.81
724,28,31,04-03-2022,Refunded,168.14
725,929,10,23-11-2020,Shipped,153.64
726,318,4,22-03-2021,Shipped,169.88
727,125,7,15-06-2023,Pending,133.9
728,971,26,30-08-2020,Refunded,354.77
729,7,43,18-09-2022,Paid,61.38
730,58,19,25-06-2021,Pending,401.07
731,458,19,16-06-2023,Failed,51.05
732,468,42,27-01-2020,Refunded,649.09
733,505,8,05-03-2021,Paid,610.49
734,991,48,03-02-2021,Shipped,657.38
735,819,10,04-09-2022,Refunded,162.86
736,275,5,13-07-2022,Refunded,359.68
737,662,22,14-06-2020,Refunded,270.35
738,61,43,22-02-2022,Paid,425.67
739,257,34,03-03-2021,Paid,483.28
740,764,9,29-05-2021,Pending,11.94
741,453,19,14-05-2024,Paid,864.72
742,619,39,04-03-2022,Pending,815.11
743,676,26,23-11-2023,Failed,786.88
744,10,41,03-09-2020,Refunded,468.35
745,720,36,05-04-2022,Failed,302.05
746,499,21,11-08-2021,Shipped,905.38
747,908,24,30-09-2020,Pending,961.59
748,13,36,12-06-2021,Refunded,49.52
749,630,9,16-03-2023,Paid,67.32
750,934,28,07-07-2022,Shipped,446.6
751,399,11,09-12-2019,Shipped,31.26
752,869,37,26-08-2020,Shipped,102.61
753,797,38,17-05-2022,Shipped,682.12
754,225,7,13-05-2020,Refunded,545.05
755,737,45,12-06-2024,Paid,483.02
756,576,11,30-04-2022,Failed,890.41
757,74,45,29-11-2019,Paid,285.84
758,350,37,09-05-2023,Pending,979.51
759,461,23,15-09-2020,Pending,922.44
760,793,12,04-11-2020,Failed,676.48
761,422,28,16-06-2022,Refunded,831.62
762,656,6,04-05-2022,Shipped,784.6
763,236,10,22-05-2023,Paid,605.37
764,511,42,17-02-2021,Refunded,701.82
765,652,1,07-10-2022,Failed,410
766,756,18,19-07-2020,Refunded,604.23
767,43,36,18-09-2023,Failed,94.73
768,415,26,20-08-2023,Failed,251.3
769,953,42,15-10-2019,Paid,502.41
770,749,2,09-04-2022,Shipped,901.7
771,533,37,08-01-2023,Failed,16.14
772,262,38,19-10-2022,Refunded,976.69
773,11,17,27-11-2021,Refunded,519.31
774,601,6,28-03-2024,Paid,347.08
775,504,2,08-07-2021,Failed,684.97
776,95,1,21-01-2022,Shipped,33.71
777,617,5,25-06-2022,Refunded,179.77
778,945,35,15-11-2022,Paid,418.74
779,393,6,10-01-2024,Refunded,508.71
780,237,21,13-08-2023,Paid,775.16
781,70,12,08-06-2020,Shipped,422.11
782,962,33,19-09-2020,Refunded,597.23
783,948,24,01-12-2021,Shipped,225.32
784,285,17,06-05-2020,Shipped,763.34
785,976,32,31-07-2021,Refunded,273.21
786,857,36,10-12-2023,Failed,756.35
787,927,16,13-06-2022,Paid,159.02
788,452,32,20-10-2022,Refunded,533.37
789,873,9,12-09-2022,Failed,446.67
790,22,28,05-12-2021,Shipped,428.8
791,208,14,25-03-2020,Failed,179.23
792,869,40,01-03-2021,Pending,10.5
793,458,37,04-06-2021,Failed,915.87
794,448,37,07-11-2020,Shipped,845.28
795,428,9,15-02-2024,Paid,483.33
796,664,37,06-11-2022,Paid,852.48
797,393,34,07-08-2023,Pending,776.12
798,150,47,08-08-2021,Shipped,617.8
799,126,43,26-01-2021,Refunded,605.13
800,493,9,03-03-2022,Shipped,142.42
801,295,41,10-03-2020,Paid,37.96
802,261,49,17-12-2022,Shipped,326.47
803,898,21,16-12-2022,Paid,369.64
804,586,32,27-11-2022,Shipped,177.98
805,202,17,08-01-2024,Refunded,859.27
806,218,48,06-12-2021,Shipped,883.88
807,83,8,28-08-2019,Pending,668.29
808,271,3,31-08-2020,Shipped,315.43
809,916,10,06-03-2020,Refunded,193.16
810,725,39,16-11-2020,Shipped,940.92
811,385,27,28-10-2020,Pending,607.5
812,167,26,31-08-2023,Failed,819.14
813,620,21,18-12-2019,Pending,580.35
814,816,16,16-11-2020,Pending,98.55
815,351,28,17-08-2023,Shipped,919.67
816,688,50,30-11-2019,Failed,151.44
817,150,4,16-05-2022,Pending,130.81
818,59,41,24-07-2021,Pending,685.57
819,781,5,21-11-2021,Failed,909.69
820,784,44,17-04-2024,Shipped,476.94
821,265,34,12-03-2024,Paid,572.19
822,877,49,21-10-2020,Paid,203.39
823,533,21,13-05-2020,Pending,129.01
824,903,8,05-08-2024,Refunded,939.91
825,129,44,10-09-2019,Pending,73.24
826,635,8,12-07-2021,Paid,766.95
827,584,34,13-01-2020,Refunded,61.01
828,985,50,14-02-2022,Pending,542.75
829,521,13,18-04-2024,Failed,272.26
830,304,30,08-04-2023,Refunded,261.92
831,596,36,01-02-2020,Failed,196.12
832,201,37,16-05-2024,Paid,954.12
833,792,8,16-11-2021,Pending,940.01
834,531,46,21-07-2020,Shipped,471.4
835,694,2,30-12-2020,Pending,743.96
836,371,13,22-09-2019,Failed,466.11
837,378,22,30-03-2023,Shipped,841.6
838,780,13,30-12-2023,Refunded,415.34
839,339,37,23-04-2021,Pending,232.04
840,138,36,05-04-2024,Pending,557.68
841,142,4,09-09-2023,Paid,524.11
842,426,43,14-08-2019,Failed,117.03
843,929,8,04-12-2023,Pending,153.88
844,168,40,11-10-2023,Paid,968.34
845,357,14,30-01-2022,Shipped,343.3
846,658,26,31-12-2023,Paid,528.6
847,713,9,28-05-2020,Failed,219.78
848,866,49,05-05-2021,Refunded,714.03
849,860,50,07-06-2024,Paid,602.95
850,965,33,26-05-2024,Shipped,627.15
851,241,47,17-10-2021,Refunded,182.03
852,949,2,15-02-2022,Paid,925.9
853,805,17,02-07-2021,Refunded,97.44
854,914,6,14-05-2024,Pending,185.95
855,234,43,19-04-2021,Refunded,963.75
856,777,21,16-12-2021,Failed,270.06
857,616,11,07-05-2022,Shipped,231.45
858,322,33,26-11-2023,Shipped,692.74
859,636,48,14-06-2020,Shipped,717.94
860,195,5,21-06-2024,Pending,50.92
861,96,7,17-07-2024,Shipped,677.05
862,566,10,21-06-2020,Shipped,185.98
863,540,15,11-11-2022,Shipped,606.55
864,239,45,08-01-2020,Paid,885.72
865,817,31,24-04-2024,Failed,828.99
866,321,33,08-12-2022,Failed,678.53
867,349,11,26-05-2020,Failed,976.14
868,381,39,18-09-2021,Paid,247.33
869,352,32,09-02-2023,Refunded,567.49
870,130,13,29-04-2024,Refunded,352.19
871,106,12,16-09-2020,Refunded,484.99
872,901,28,15-09-2022,Failed,221.53
873,560,15,23-03-2021,Failed,489.63
874,861,38,29-07-2021,Pending,790.6
875,618,4,16-09-2023,Paid,575.97
876,752,49,30-08-2019,Shipped,845.41
877,29,15,14-12-2022,Refunded,669.52
878,429,13,30-07-2024,Refunded,211.22
879,716,40,17-09-2021,Paid,58
880,335,21,09-04-2023,Shipped,558.62
881,578,3,31-01-2023,Pending,856.13
882,310,46,02-07-2024,Refunded,488.51
883,555,2,27-02-2021,Shipped,260.97
884,409,2,10-10-2022,Paid,392.72
885,953,8,30-01-2022,Shipped,978.08
886,594,40,21-09-2021,Shipped,883.7
887,176,43,22-05-2021,Paid,115.76
888,547,47,05-09-2020,Shipped,215.87
889,697,19,22-06-2021,Failed,240.76
890,499,38,05-03-2022,Refunded,308.25
891,776,15,23-08-2020,Pending,832.42
892,191,16,30-07-2024,Refunded,893.51
893,9,23,20-07-2020,Failed,72.08
894,615,25,07-06-2024,Refunded,632.86
895,743,16,21-05-2023,Pending,804.66
896,418,28,02-08-2024,Pending,514.98
897,201,38,12-11-2019,Shipped,806.36
898,669,10,22-09-2023,Refunded,852.63
899,200,13,03-08-2022,Failed,144.34
900,544,19,03-09-2021,Failed,565.44
901,646,45,23-06-2022,Failed,519.07
902,299,49,19-10-2020,Pending,371.46
903,728,28,04-06-2024,Refunded,461.43
904,208,6,15-01-2021,Pending,909.32
905,765,1,17-10-2021,Refunded,560.39
906,866,7,03-01-2024,Pending,252.12
907,891,26,11-10-2020,Paid,45.03
908,819,4,19-01-2020,Pending,532.81
909,170,2,19-03-2024,Paid,850.46
910,564,43,08-01-2022,Paid,276.88
911,201,26,30-04-2023,Paid,564.63
912,403,36,16-12-2019,Paid,671.27
913,671,19,28-12-2023,Shipped,947.41
914,990,8,30-08-2021,Paid,516.88
915,645,11,02-12-2023,Shipped,992.97
916,128,27,09-12-2021,Pending,431.67
917,723,6,11-03-2022,Paid,802.04
918,586,25,06-12-2020,Refunded,900.13
919,107,45,17-08-2021,Shipped,744.88
920,858,26,08-12-2019,Refunded,131.97
921,60,27,13-05-2020,Shipped,694.1
922,844,16,16-12-2020,Pending,492.21
923,195,6,09-09-2020,Failed,620.3
924,850,34,21-06-2022,Shipped,709.58
925,813,1,11-06-2020,Failed,900.07
926,111,20,17-08-2019,Paid,88.07
927,357,50,10-05-2024,Pending,309.96
928,915,28,22-10-2022,Failed,575.36
929,606,22,02-11-2022,Shipped,660.63
930,689,29,06-06-2020,Failed,149.33
931,702,9,21-05-2021,Shipped,981.23
932,911,33,04-08-2021,Failed,302.36
933,624,9,10-03-2023,Pending,814.93
934,820,48,29-10-2019,Refunded,208.98
935,716,23,12-02-2023,Paid,909.69
936,12,48,14-12-2023,Pending,858.76
937,283,50,10-07-2022,Failed,455.81
938,405,27,29-10-2021,Pending,647.47
939,117,50,03-07-2021,Failed,944.23
940,645,41,02-04-2020,Failed,652.3
941,522,10,22-09-2022,Paid,276.51
942,866,5,27-08-2020,Paid,252.21
943,488,4,05-06-2022,Pending,888.5
944,63,35,23-08-2019,Failed,606.6
945,690,32,31-03-2023,Refunded,589.31
946,888,13,31-03-2022,Paid,94.28
947,970,26,07-12-2023,Refunded,360.6
948,249,9,10-09-2020,Refunded,714.18
949,876,39,23-10-2020,Failed,388.88
950,172,12,01-06-2020,Pending,929.41
951,865,13,01-01-2021,Shipped,730.53
952,959,34,02-01-2021,Refunded,981.69
953,223,38,19-02-2022,Failed,760.19
954,247,41,06-06-2021,Pending,840.48
955,795,47,10-07-2022,Shipped,648.88
956,815,12,07-03-2020,Failed,710.16
957,695,50,02-08-2023,Paid,958.13
958,940,26,21-06-2024,Paid,716.2
959,117,35,24-09-2022,Shipped,712.82
960,805,30,16-11-2021,Failed,463.33
961,211,5,01-11-2022,Shipped,667.81
962,418,24,20-09-2023,Pending,398.75
963,509,40,06-12-2020,Failed,176.66
964,218,13,07-05-2021,Shipped,920.57
965,34,34,14-05-2023,Refunded,544.82
966,505,8,08-04-2024,Failed,631.54
967,432,39,17-10-2023,Pending,340.27
968,17,36,06-11-2021,Pending,977.05
969,135,46,30-10-2020,Failed,111.63
970,347,10,10-05-2020,Refunded,616.69
971,563,9,02-01-2024,Shipped,62.66
972,839,29,14-10-2020,Pending,392.15
973,938,50,23-12-2019,Failed,843.49
974,881,31,29-08-2021,Shipped,385
975,577,10,30-01-2020,Shipped,863.55
976,707,33,09-02-2020,Pending,85.15
977,985,12,01-08-2021,Pending,871.19
978,975,30,03-07-2022,Paid,245.39
979,154,50,05-09-2019,Failed,392.88
980,441,10,02-12-2023,Shipped,514.09
981,252,11,12-08-2023,Shipped,736.62
982,573,25,11-03-2023,Shipped,958.03
983,588,35,26-07-2024,Pending,192.06
984,1,25,20-05-2021,Shipped,729.38
985,90,16,01-08-2024,Pending,212.1
986,826,29,19-02-2024,Shipped,45.76
987,108,19,17-07-2024,Failed,354.93
988,345,36,31-12-2023,Shipped,258.91
989,9,17,15-05-2020,Failed,600.94
990,218,30,25-02-2021,Failed,765.81
991,587,4,28-07-2021,Failed,305.37
992,856,37,29-08-2020,Paid,478.12
993,149,19,23-05-2023,Shipped,893.28
994,476,40,15-01-2024,Pending,776.42
995,24,40,15-07-2023,Failed,920.71
996,25,43,26-02-2024,Shipped,933.84
997,508,29,14-07-2023,Paid,572.06
998,939,5,07-08-2023,Pending,452.22
999,106,3,24-12-2023,Failed,830.56
1000,847,27,23-04-2021,Refunded,834.86
1001,111,21,07-12-2021,Pending,383.32
1002,153,13,23-08-2019,Shipped,834.07
1003,834,5,18-02-2024,Failed,490.75
1004,844,1,13-04-2022,Refunded,561.61
1005,616,42,09-10-2021,Pending,556.22
1006,79,11,17-09-2022,Shipped,858.29
1007,739,20,22-01-2020,Paid,29.05
1008,842,38,01-05-2024,Shipped,617.55
1009,596,29,21-01-2024,Shipped,370.43
1010,66,45,11-01-2022,Shipped,817.43
1011,706,46,26-11-2019,Failed,846.89
1012,140,42,15-11-2022,Refunded,895.64
1013,324,13,19-04-2021,Shipped,536.63
1014,102,46,09-10-2022,Failed,782.65
1015,200,31,31-01-2021,Failed,706.57
1016,742,9,23-08-2019,Failed,975.38
1017,229,17,04-07-2022,Shipped,212.52
1018,5,10,17-12-2021,Pending,406.53
1019,309,47,23-03-2020,Shipped,377.21
1020,314,46,06-05-2021,Failed,825.7
1021,644,13,15-12-2023,Shipped,12.25
1022,954,36,09-04-2024,Paid,51.47
1023,186,21,06-03-2021,Pending,891.7
1024,552,34,28-09-2019,Pending,271
1025,290,30,30-12-2021,Failed,970.62
1026,306,18,03-01-2020,Pending,825.45
1027,37,46,23-09-2019,Shipped,417.78
1028,328,7,13-08-2021,Paid,281.02
1029,471,5,13-09-2020,Shipped,490.53
1030,212,14,01-10-2022,Refunded,673.54
1031,527,12,29-07-2024,Failed,202.77
1032,205,49,13-06-2020,Failed,682.15
1033,819,8,28-11-2022,Failed,827
1034,360,19,05-07-2022,Failed,314.16
1035,311,18,30-12-2022,Failed,599.2
1036,87,22,24-10-2021,Refunded,98.36
1037,792,33,19-03-2022,Failed,61.8
1038,29,48,26-01-2024,Shipped,275.73
1039,702,32,04-10-2023,Refunded,673.58
1040,548,22,15-07-2020,Refunded,28.68
1041,484,28,25-09-2021,Refunded,73.95
1042,122,20,26-01-2022,Paid,623.32
1043,881,42,27-11-2023,Refunded,19.79
1044,758,35,24-01-2024,Pending,815.49
1045,121,45,18-02-2020,Failed,607
1046,109,4,23-06-2020,Shipped,984.56
1047,182,29,25-08-2022,Pending,284.49
1048,336,15,21-03-2020,Pending,488.4
1049,892,5,22-06-2024,Refunded,437.48
1050,653,49,30-11-2019,Refunded,429.76
1051,874,30,12-05-2021,Pending,49.61
1052,713,49,21-09-2022,Shipped,777.84
1053,733,35,15-03-2020,Refunded,167.9
1054,745,23,05-12-2021,Shipped,133.11
1055,496,22,03-03-2021,Failed,183.26
1056,101,38,02-02-2020,Pending,43.45
1057,294,9,14-11-2020,Shipped,343.16
1058,324,22,11-07-2022,Refunded,532.23
1059,377,48,04-10-2021,Pending,579.16
1060,513,39,15-02-2022,Refunded,141.81
1061,657,49,12-05-2023,Refunded,79.1
1062,459,28,08-09-2019,Failed,105.96
1063,944,12,03-08-2020,Refunded,856.66
1064,763,50,23-08-2021,Paid,688.49
1065,744,24,20-07-2021,Shipped,78.95
1066,459,39,20-03-2023,Shipped,550.37
1067,756,40,08-12-2022,Pending,573.96
1068,980,22,21-04-2023,Shipped,298.16
1069,821,40,29-06-2021,Shipped,250.4
1070,320,14,23-01-2024,Paid,276.51
1071,911,24,26-03-2024,Shipped,997.27
1072,785,27,13-09-2023,Paid,94.86
1073,123,34,01-04-2024,Pending,414.89
1074,397,16,24-11-2021,Failed,612.28
1075,162,30,08-01-2024,Shipped,157.11
1076,910,13,23-07-2022,Shipped,136.93
1077,382,14,25-11-2022,Refunded,427.76
1078,32,38,16-06-2024,Paid,532.38
1079,93,46,27-09-2022,Paid,260.95
1080,209,10,26-07-2020,Failed,447.76
1081,82,27,12-02-2021,Refunded,312.01
1082,168,30,21-12-2022,Failed,197.32
1083,370,49,06-03-2022,Pending,805.57
1084,831,15,20-04-2024,Failed,42.12
1085,275,39,14-07-2023,Refunded,197.35
1086,910,14,23-08-2020,Shipped,98.05
1087,415,44,11-10-2021,Failed,478.2
1088,969,50,18-10-2020,Failed,716.1
1089,886,40,04-07-2022,Refunded,799.85
1090,244,21,17-04-2021,Shipped,531.72
1091,344,49,25-06-2021,Pending,328.17
1092,831,27,17-12-2019,Pending,996.21
1093,700,6,07-09-2021,Shipped,925
1094,270,5,14-11-2020,Shipped,85.76
1095,167,29,11-11-2021,Failed,970.97
1096,650,35,02-01-2024,Refunded,573.71
1097,686,12,22-12-2020,Pending,327.38
1098,133,42,23-09-2022,Refunded,858.25
1099,562,6,28-04-2021,Shipped,142.69
1100,141,47,22-07-2023,Failed,696.79
1101,356,40,29-06-2020,Paid,74.27
1102,927,11,10-03-2022,Paid,222.44
1103,779,43,05-11-2023,Refunded,879.42
1104,799,35,25-01-2022,Shipped,468.77
1105,617,10,31-05-2021,Failed,448.6
1106,810,19,17-02-2021,Pending,601.62
1107,181,5,18-10-2021,Refunded,92.02
1108,25,8,01-09-2020,Failed,362.89
1109,819,6,29-08-2020,Failed,253.7
1110,6,12,12-08-2024,Shipped,896.66
1111,438,7,18-09-2021,Pending,346.19
1112,460,15,28-10-2019,Pending,989.78
1113,747,26,03-05-2023,Failed,976.62
1114,992,3,07-09-2021,Failed,902.23
1115,571,18,22-07-2023,Failed,769.45
1116,10,2,26-12-2023,Pending,736.38
1117,125,5,19-12-2022,Shipped,502.5
1118,21,34,27-11-2019,Paid,408.8
1119,234,38,24-10-2023,Shipped,948.17
1120,929,24,07-09-2020,Shipped,370.32
1121,243,16,02-03-2022,Paid,943.05
1122,270,20,18-08-2021,Paid,227.36
1123,166,11,26-10-2022,Paid,163.39
1124,259,42,14-03-2023,Shipped,262.63
1125,228,28,15-05-2020,Refunded,131.12
1126,784,48,14-02-2024,Shipped,115.84
1127,52,15,12-06-2023,Pending,731.3
1128,531,49,21-10-2020,Paid,243.06
1129,897,33,17-12-2021,Pending,489.45
1130,735,29,15-05-2024,Shipped,244.7
1131,895,24,19-11-2020,Refunded,344.73
1132,303,2,30-08-2021,Shipped,772.04
1133,248,25,11-03-2022,Shipped,766.64
1134,128,1,10-04-2020,Paid,10.01
1135,121,33,01-11-2023,Paid,909.2
1136,771,6,31-10-2020,Paid,616.81
1137,633,23,02-03-2023,Refunded,543.83
1138,150,4,30-04-2023,Refunded,619.78
1139,518,22,06-06-2022,Shipped,325.05
1140,800,37,13-11-2021,Pending,677.56
1141,607,20,30-10-2023,Shipped,588.64
1142,650,24,19-09-2022,Failed,329.78
1143,35,30,21-02-2021,Refunded,699.94
1144,580,30,11-05-2023,Shipped,586.39
1145,126,36,30-10-2022,Failed,353.32
1146,361,45,01-12-2020,Failed,127.41
1147,153,40,19-05-2023,Failed,505
1148,797,23,22-10-2021,Refunded,858.16
1149,294,5,15-12-2021,Paid,865.98
1150,891,35,03-03-2020,Pending,71.39
1151,67,49,28-10-2022,Refunded,145.65
1152,233,29,10-11-2019,Paid,68.48
1153,32,25,02-11-2019,Shipped,529.82
1154,78,20,03-03-2021,Pending,758.48
1155,686,6,01-07-2024,Refunded,217.82
1156,37,44,03-01-2022,Refunded,385.73
1157,554,15,11-02-2022,Failed,262.66
1158,764,14,16-02-2020,Refunded,884.43
1159,334,15,03-02-2023,Shipped,156.49
1160,622,13,13-03-2022,Pending,285.25
1161,600,5,28-11-2019,Paid,56.98
1162,880,25,16-05-2024,Paid,167.59
1163,410,43,17-06-2021,Paid,584.89
1164,938,37,07-02-2023,Shipped,453.35
1165,90,5,13-02-2020,Pending,370.93
1166,581,17,31-05-2021,Pending,711.36
1167,508,4,18-01-2021,Paid,596.08
1168,92,16,14-01-2024,Refunded,155.73
1169,736,33,28-08-2020,Failed,575.29
1170,680,9,21-02-2022,Failed,756.06
1171,381,39,02-03-2021,Pending,798.34
1172,877,23,11-07-2021,Pending,611.63
1173,500,30,27-05-2021,Shipped,466.42
1174,821,39,16-12-2022,Refunded,929.77
1175,715,45,22-06-2024,Paid,293.16
1176,537,18,25-12-2020,Shipped,406.83
1177,593,2,06-03-2020,Failed,603.26
1178,886,24,11-12-2023,Pending,895.64
1179,891,13,11-09-2019,Pending,118.17
1180,856,25,28-04-2022,Shipped,802.22
1181,726,40,15-09-2019,Failed,712.31
1182,960,39,28-01-2021,Refunded,133.55
1183,389,49,14-07-2023,Paid,36.79
1184,696,27,08-06-2022,Refunded,482.77
1185,423,34,21-08-2023,Paid,63.84
1186,78,15,09-01-2022,Pending,593.9
1187,540,2,06-03-2020,Refunded,432.65
1188,923,28,13-07-2020,Refunded,764.63
1189,707,4,07-01-2021,Pending,223.76
1190,135,41,07-02-2022,Pending,873.6
1191,465,7,10-09-2020,Shipped,624.61
1192,417,33,29-12-2021,Paid,666.95
1193,814,8,31-03-2022,Paid,542.24
1194,215,34,07-07-2022,Paid,631.2
1195,732,25,20-05-2024,Failed,549.32
1196,777,43,23-09-2022,Refunded,510.6
1197,832,20,31-12-2023,Refunded,961.33
1198,549,43,06-05-2022,Paid,325.6
1199,769,12,02-04-2022,Pending,953.66
1200,720,4,19-09-2022,Paid,605.49
1201,56,27,21-06-2022,Pending,274.91
1202,129,40,19-07-2024,Failed,213.72
1203,596,17,19-11-2023,Pending,297.85
1204,53,33,21-08-2021,Pending,172.78
1205,676,22,07-07-2021,Paid,16.9
1206,63,38,03-02-2023,Refunded,912.64
1207,859,40,29-01-2021,Refunded,419.47
1208,315,23,13-05-2024,Paid,998.4
1209,437,44,24-12-2019,Pending,583.83
1210,279,35,19-06-2020,Paid,598.2
1211,290,47,07-11-2019,Paid,350.86
1212,934,6,30-03-2020,Pending,726.79
1213,203,17,14-02-2021,Paid,369.85
1214,936,47,20-06-2024,Refunded,342.29
1215,81,47,21-07-2020,Refunded,52.5
1216,680,50,15-12-2020,Refunded,471.66
1217,743,25,02-03-2020,Refunded,508.19
1218,305,5,03-07-2023,Refunded,81.48
1219,320,12,25-04-2020,Paid,325.33
1220,551,23,07-02-2024,Shipped,766.98
1221,531,35,03-06-2020,Shipped,206.32
1222,724,50,18-07-2024,Pending,961.39
1223,680,33,02-03-2020,Failed,40.08
1224,316,47,12-03-2024,Shipped,571.58
1225,867,49,18-09-2022,Paid,73.29
1226,351,24,31-12-2022,Paid,564.17
1227,908,2,06-03-2021,Refunded,528.68
1228,815,5,05-04-2021,Failed,268.29
1229,986,13,09-09-2023,Paid,965.69
1230,345,7,05-09-2022,Refunded,238.47
1231,496,45,22-06-2020,Shipped,36.72
1232,770,12,28-04-2022,Shipped,65.19
1233,158,34,04-01-2024,Refunded,262.07
1234,850,35,15-12-2020,Shipped,433.9
1235,794,27,23-10-2022,Shipped,126.23
1236,31,50,14-02-2020,Refunded,26.7
1237,301,1,09-09-2021,Pending,923.01
1238,246,16,29-05-2020,Pending,366.85
1239,458,35,17-08-2019,Shipped,417.07
1240,445,37,18-02-2021,Failed,260.57
1241,158,33,24-05-2022,Shipped,390.79
1242,216,14,25-09-2020,Failed,76.89
1243,177,25,05-04-2021,Pending,405.73
1244,877,3,03-01-2024,Paid,71.64
1245,21,16,29-03-2023,Paid,715.89
1246,134,35,23-04-2020,Refunded,733.29
1247,419,31,11-11-2021,Failed,453.9
1248,423,15,29-09-2019,Pending,748.04
1249,625,22,18-06-2020,Refunded,992.34
